student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
8,1r_programming,0.5580512454035617,CS,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,8,python r data analysis machine learning sql data visualization,data scientist,R Programming,Data Science,Course,"Data Analysis,Debugging,R Programming,Rstudio,",data analysisdebuggingr programmingrstudio,data science
18,machine_learning_foundations_a_case_study_approach,0.5509179478252298,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,18,python r data analysis machine learning sql data visualization,data scientist,Machine Learning Foundations: A Case Study Approach,Data Science,Course,"Python Programming,Machine Learning Concepts,Machine Learning,Deep Learning,",python programmingmachine learning conceptsmachine learningdeep learning,data science
30,excel_skills_for_data_analytics_and_visualization_,0.6019918396200137,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,30,python r data analysis machine learning sql data visualization,data scientist,Excel Skills for Data Analytics and Visualization Specialization,Business,Specialization,"Data Analysis, Microsoft Excel, Data Visualization (DataViz), Data Cleansing, Big Data, power bi, ",data analysis microsoft excel data visualization dataviz data cleansing big data power bi,business
9,linux_system_programming_and_introduction_to_build,0.23113226140452384,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Linux System Programming and Introduction to Buildroot,Computer Science,Course,"Linux,Embedded Systems Engineering,C Programming,Shell Script,Electrical Engineering,",linuxembedded systems engineeringc programmingshell scriptelectrical engineering,computer science
64,wharton_entrepreneurship_capstone,0.199537832780009,CSAI,85,95,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,64,robotics ai c embedded systems matlab ros,robotics engineer,Wharton Entrepreneurship Capstone,Business,Course,"Sales Presentation,Elevator Pitch,Finance,Entrepreneurship,",sales presentationelevator pitchfinanceentrepreneurship,business
9,gamification,0.19864153412771793,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Gamification,Computer Science,Course,"Psychology,Marketing,Game Design,Gamification,",psychologymarketinggame designgamification,computer science
39,data_visualization_with_tableau_project,0.5497465696196007,CS,75,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,39,python r data analysis machine learning sql data visualization,data scientist,Data Visualization with Tableau Project,Data Science,Course,"Data Analysis,Interactive Visualization,Tableau Software,Data Visualization (DataViz),",data analysisinteractive visualizationtableau softwaredata visualization dataviz,data science
54,introduction_to_data_science_specialization,0.6225929725433695,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,54,python r data analysis machine learning sql data visualization,data scientist,Introduction to Data Science Specialization,Data Science,Specialization,"Data Science, Relational Database Management System (RDBMS), Cloud Databases, Python Programming, SQL, Deep Learning, Machine Learning, Big Data, Data Mining, Github, Jupyter notebooks, Rstudio, ",data science relational database management system rdbms cloud databases python programming sql deep learning machine learning big data data mining github jupyter notebooks rstudio,data science
2,introduction_to_data_science_specialization,0.5626139398650823,CSIT,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,2,python r data analysis machine learning sql data visualization,data scientist,Introduction to Data Science Specialization,Data Science,Specialization,"Data Science, Relational Database Management System (RDBMS), Cloud Databases, Python Programming, SQL, Deep Learning, Machine Learning, Big Data, Data Mining, Github, Jupyter notebooks, Rstudio, ",data science relational database management system rdbms cloud databases python programming sql deep learning machine learning big data data mining github jupyter notebooks rstudio,data science
64,accelerated_computer_science_fundamentals_speciali,0.1986950670254909,CSAI,85,95,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,64,robotics ai c embedded systems matlab ros,robotics engineer,Accelerated Computer Science Fundamentals Specialization,Computer Science,Specialization,"Run-time Analysis, Algorithms, Hash Table, Trees (Data Structures), Object-Oriented Programming (OOP), ",runtime analysis algorithms hash table trees data structures objectoriented programming oop,computer science
26,ai_for_business_specialization,0.40000185363048457,CS,85,85,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,26,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,AI For Business Specialization,Business,Specialization,"Artificial Intelligence (AI), Machine Learning, Management, Analytics, Fraud Prevention, ",artificial intelligence ai machine learning management analytics fraud prevention,business
80,digital_media_and_marketing_principles,0.19877153254023916,ECE,75,75,,IoT Developer,80,,iot developer,Digital Media and Marketing Principles,Business,Course,"Digital Marketing,Marketing Channel,Social Media,Mobile Marketing,Integrated Marketing Communications,",digital marketingmarketing channelsocial mediamobile marketingintegrated marketing communications,business
50,microsoft_azure_data_scientist_associate_dp100__pr,0.3631075397619681,CS,85,75,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,50,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,Microsoft Azure Data Scientist Associate (DP-100)  Professional Certificate,Computer Science,Professional Certificate,"Manage Azure resources for machine learning,Deploy and operationalize machine learning solutions,Run experiments and train models,Implement responsible machine learning,",manage azure resources for machine learningdeploy and operationalize machine learning solutionsrun experiments and train modelsimplement responsible machine learning,computer science
36,introduction_to_web_development,0.28038432151683723,IT,75,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,36,html css javascript react nodejs angular apis databases,web developer,Introduction to Web Development,Computer Science,Course,"Css Code,HTML,JavaScript,Cascading Style Sheets (CSS),",css codehtmljavascriptcascading style sheets css,computer science
7,ai_workflow_feature_engineering_and_bias_detection,0.19810078665820308,ECE,85,95,,IoT Developer,7,,iot developer,AI Workflow: Feature Engineering and Bias Detection,Data Science,Course,"Data Science,Information Engineering,Artificial Intelligence (AI),Machine Learning,Python Programming,",data scienceinformation engineeringartificial intelligence aimachine learningpython programming,data science
15,claves_de_la_dirección_de_empresas_specialization,0.19909312982394692,ECE,75,75,,Embedded Systems Engineer,15,,embedded systems engineer,Claves de la Dirección de Empresas Specialization,Business,Specialization,"Financial Accounting, Accounting, Evaluation, Business Analytics, Business Intelligence, Marketing, Marketing Strategy, Persona (User Experience), Leadership, Human Resources (HR), Organizational Culture, ",financial accounting accounting evaluation business analytics business intelligence marketing marketing strategy persona user experience leadership human resources hr organizational culture,business
35,microsoft_azure_data_fundamentals_dp900_exam_prep_,0.2855235674650717,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,Microsoft Azure Data Fundamentals DP-900 Exam Prep Specialization,Data Science,Specialization,"Describe how to work with relational data on Azure, Describe core data concepts, Describe how to work with non-relational data on Azure, Describe an analytics workload on Azure, Microsoft Azure, Data Management, Data Storage, Data Concepts, Database (DBMS), NoSQL, SQL, Relational Data, ",describe how to work with relational data on azure describe core data concepts describe how to work with nonrelational data on azure describe an analytics workload on azure microsoft azure data management data storage data concepts database dbms nosql sql relational data,data science
39,go_beyond_the_numbers_translate_data_into_insights,0.5484130022812105,CS,75,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,39,python r data analysis machine learning sql data visualization,data scientist,Go Beyond the Numbers: Translate Data into Insights,Data Science,Course,"Python Programming,Tableau Software,Data Visualization (DataViz),Effective Communication,Exploratory Data Analysis,",python programmingtableau softwaredata visualization datavizeffective communicationexploratory data analysis,data science
42,machine_learning_for_trading_specialization,0.37730473209574583,CS,65,65,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,42,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,Machine Learning for Trading Specialization,Data Science,Specialization,"Finance, Trading, Investment, Machine Learning applied to Finance, Algorithmic Trading, Python Programming, Machine Learning, Reinforcement Learning Model Development, Reinforcement Learning Trading Algorithm Optimization, Reinforcement Learning Trading Strategy Development, Reinforcement Learning Trading Algo Development, ",finance trading investment machine learning applied to finance algorithmic trading python programming machine learning reinforcement learning model development reinforcement learning trading algorithm optimization reinforcement learning trading strategy development reinforcement learning trading algo development,data science
71,1preparing_for_google_cloud_certification_cloud_dev,0.370923051549351,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,71,cloud computing aws azure networking devops virtualization,cloud engineer,Preparing for Google Cloud Certification: Cloud Developer Professional Certificate,Information Technology,Professional Certificate,"Debugging,Google Cloud Platform,Cloud Storage,Application development,Cloud Computing,",debugginggoogle cloud platformcloud storageapplication developmentcloud computing,information technology
29,penetration_testing_incident_response_and_forensic,0.19751826606244405,CSIT,75,75,,DevOps Engineer,29,,devops engineer,"Penetration Testing, Incident Response and Forensics",Information Technology,Course,"scripting,forensics,Penetration Test,Cybersecurity,Computer Security Incident Management,",scriptingforensicspenetration testcybersecuritycomputer security incident management,information technology
24,online_learning__design_for_educators_specializati,0.29728375659431344,CS,85,85,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,24,python ai machine learning neural networks deep learning tensorflow,ai engineer,Online Learning  Design for Educators Specialization,Social Sciences,Specialization,"Pedagogy, Online Learning Community, Teaching, Learning, Instructional Design, Infographics, Design-thinking, Podcast, Video Production, Multimedia, Video Conferencing, Virtual Class, ",pedagogy online learning community teaching learning instructional design infographics designthinking podcast video production multimedia video conferencing virtual class,social sciences
45,clinical_trials_operations_specialization,0.2763470682947484,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,Clinical Trials Operations Specialization,Health,Specialization,"Data Management, Trial Design, Ethics, Clinical Data Management, Data Collection, Clinical Trial Design, Randomization, Masking, Statistical Analysis, Monitoring, Reproducibility, Meta-Analysis, ",data management trial design ethics clinical data management data collection clinical trial design randomization masking statistical analysis monitoring reproducibility metaanalysis,health
11,microsoft_azure_data_scientist_associate_dp100__pr,0.3033184286661214,CS,85,85,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,11,python ai machine learning neural networks deep learning tensorflow,ai engineer,Microsoft Azure Data Scientist Associate (DP-100)  Professional Certificate,Computer Science,Professional Certificate,"Manage Azure resources for machine learning,Deploy and operationalize machine learning solutions,Run experiments and train models,Implement responsible machine learning,",manage azure resources for machine learningdeploy and operationalize machine learning solutionsrun experiments and train modelsimplement responsible machine learning,computer science
37,working_with_data,0.3213133500478354,IT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,37,html css javascript react nodejs angular apis databases,web developer,Working with Data,Computer Science,Course,"React (Javascript Library),Data Management,Application development,REST APIs,",react javascript librarydata managementapplication developmentrest apis,computer science
61,omnichannel_retail_strategy_specialization,0.19851257638864606,ECE,85,85,,VLSI Engineer,61,,vlsi engineer,Omnichannel Retail Strategy Specialization,Business,Specialization,"Talent Management, Marketing Strategy, Performance Management, Analytics, Digital Supply Chain, ",talent management marketing strategy performance management analytics digital supply chain,business
52,3google_cloud_fundamentals_core_infrastructure,0.35506094394114085,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,52,cloud computing aws azure networking devops virtualization,cloud engineer,Google Cloud Fundamentals: Core Infrastructure,Information Technology,Course,"Google Compute Engine,Google App Engine (GAE),Google Cloud Platform,Cloud Computing,",google compute enginegoogle app engine gaegoogle cloud platformcloud computing,information technology
52,configure_replication_and_enable_pointintimerecove,0.2807685092285691,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,52,cloud computing aws azure networking devops virtualization,cloud engineer,Configure Replication and Enable Point-in-Time-Recovery for Cloud SQL for PostgreSQL,Information Technology,Project,"Postgresql,Google Cloud Platform,cloud sql,",postgresqlgoogle cloud platformcloud sql,information technology
60,customer_service_fundamentals,0.19922728831422234,CSIT,85,85,,DevOps Engineer,60,,devops engineer,Customer Service Fundamentals,Information Technology,Course,"Process Management,Communication,Problem Solving,IT Customer Support,",process managementcommunicationproblem solvingit customer support,information technology
22,sas_visual_business_analytics_professional_certifi,0.19911956688478485,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,SAS Visual Business Analytics Professional Certificate,Data Science,Professional Certificate,"Business Analytics,SAS VA,SAS Visual Analytics,",business analyticssas vasas visual analytics,data science
3,2introduction_to_data_analytics,0.5480746010430784,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,3,python r data analysis machine learning sql data visualization,data scientist,Introduction to Data Analytics,Data Science,Course,"Data Science,Spreadsheet,Microsoft Excel,Data Analysis,Data Visualization (DataViz),",data sciencespreadsheetmicrosoft exceldata analysisdata visualization dataviz,data science
50,1introduction_to_artificial_intelligence_ai,0.39466316535250523,CS,85,75,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,50,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,Introduction to Artificial Intelligence (AI),Data Science,Course,"Data Science,Deep Learning,Artificial Intelligence (AI),Jobs,Machine Learning,",data sciencedeep learningartificial intelligence aijobsmachine learning,data science
25,data_visualization_with_tableau_specialization,0.1995731180591779,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,25,html css javascript react nodejs angular apis databases,web developer,Data Visualization with Tableau Specialization,Data Science,Specialization,"Storyboarding, Map, Tableau Software, Data Visualization (DataViz), Data Virtualization, Visualization (Computer Graphics), Data Analysis, Visual Analytics, Interactive Visualization, ",storyboarding map tableau software data visualization dataviz data virtualization visualization computer graphics data analysis visual analytics interactive visualization,data science
27,ibm_introduction_to_machine_learning_specializatio,0.47241734583784073,CS,85,95,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,27,python ai machine learning neural networks deep learning tensorflow,ai engineer,IBM Introduction to Machine Learning Specialization,Data Science,Specialization,"Machine Learning Regression, Machine Learning Classification, Machine Learning, Unsupervised Learning, Exploratory Data Analysis, Artificial Intelligence (AI), Feature Engineering, Statistical Hypothesis Testing, Regression Analysis, Supervised Learning, Linear Regression, Ridge Regression, ",machine learning regression machine learning classification machine learning unsupervised learning exploratory data analysis artificial intelligence ai feature engineering statistical hypothesis testing regression analysis supervised learning linear regression ridge regression,data science
58,leading_people_and_teams_specialization,0.19932069804498476,CSIT,75,85,,DevOps Engineer,58,,devops engineer,Leading People and Teams Specialization,Business,Specialization,"Vision Alignment, Talent Management, Goals and Rewards, Motivate Employees, Leadership, goal setting, Communication, Leadership Development, Onboarding, Coaching, Recruitment, Management, ",vision alignment talent management goals and rewards motivate employees leadership goal setting communication leadership development onboarding coaching recruitment management,business
16,advanced_styling_with_responsive_design,0.31168484897768933,CSIT,85,95,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,16,html css javascript react nodejs angular apis databases,web developer,Advanced Styling with Responsive Design,Computer Science,Course,"Bootstrap (Front-End Framework),Responsive Web Design,JavaScript,Cascading Style Sheets (CSS),",bootstrap frontend frameworkresponsive web designjavascriptcascading style sheets css,computer science
19,3d_printing_and_additive_manufacturing_specializat,0.19905615305132476,CSIT,85,85,,DevOps Engineer,19,,devops engineer,3D Printing and Additive Manufacturing Specialization,Computer Science,Specialization,"Prototyping, Fusion360, Tinkercad, 3D printing, 3d modeling, Materials, Product Development, New Product Development, Human–Computer Interaction, ",prototyping fusion tinkercad d printing d modeling materials product development new product development humancomputer interaction,computer science
6,engineering_maintainable_android_apps,0.33238066982685877,IT,75,85,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,6,python java c data structures algorithms git,software engineer,Engineering Maintainable Android Apps,Computer Science,Course,"Software Testing,Unit Testing,Android Software Development,Junit,",software testingunit testingandroid software developmentjunit,computer science
62,basic_statistics,0.1997914647810952,CSIT,85,85,,DevOps Engineer,62,,devops engineer,Basic Statistics,Data Science,Course,"Statistics,Confidence Interval,Statistical Hypothesis Testing,R Programming,",statisticsconfidence intervalstatistical hypothesis testingr programming,data science
71,salesforce_fundamentals_specialization,0.45004584612596676,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,71,cloud computing aws azure networking devops virtualization,cloud engineer,Salesforce Fundamentals Specialization,Business,Specialization,"Data Management, Cloud Integration, Data Security, Automation, Cloud Computing, ",data management cloud integration data security automation cloud computing,business
27,online_learning__design_for_educators_specializati,0.3072264902759974,CS,85,95,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,27,python ai machine learning neural networks deep learning tensorflow,ai engineer,Online Learning  Design for Educators Specialization,Social Sciences,Specialization,"Pedagogy, Online Learning Community, Teaching, Learning, Instructional Design, Infographics, Design-thinking, Podcast, Video Production, Multimedia, Video Conferencing, Virtual Class, ",pedagogy online learning community teaching learning instructional design infographics designthinking podcast video production multimedia video conferencing virtual class,social sciences
40,advanced_statistics_for_data_science_specializatio,0.2182602582203806,CSME,85,75,"Automation Systems, PLC Programming, Control Systems, Robotics, SCADA",Automation Engineer,40,automation systems plc programming control systems robotics scada,automation engineer,Advanced Statistics for Data Science Specialization,Math and Logic,Specialization,"R Programming, Linear Regression, Statistical Hypothesis Testing, Statistics, Linear Algebra, Confidence Interval, Biostatistics, ",r programming linear regression statistical hypothesis testing statistics linear algebra confidence interval biostatistics,math and logic
66,the_data_scientists_toolbox,0.5655040717021366,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,66,python r data analysis machine learning sql data visualization,data scientist,The Data Scientist’s Toolbox,Data Science,Course,"Data Science,Github,R Programming,Rstudio,",data sciencegithubr programmingrstudio,data science
81,management_of_fashion_and_luxury_companies,0.19646540573795312,ECE,85,75,,Signal Processing Engineer,81,,signal processing engineer,Management of Fashion and Luxury Companies,Business,Course,"Strategic Management,Business Model,Luxury Goods,Brand Management,",strategic managementbusiness modelluxury goodsbrand management,business
69,excel_skills_for_data_analytics_and_visualization_,0.5543381794932112,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,69,python r data analysis machine learning sql data visualization,data scientist,Excel Skills for Data Analytics and Visualization Specialization,Business,Specialization,"Data Analysis, Microsoft Excel, Data Visualization (DataViz), Data Cleansing, Big Data, power bi, ",data analysis microsoft excel data visualization dataviz data cleansing big data power bi,business
58,1machine_learning_modeling_pipelines_in_production,0.19841299167314974,CSIT,75,85,,DevOps Engineer,58,,devops engineer,Machine Learning Modeling Pipelines in Production,Data Science,Course,"Explainable AI,Fairness Indicators,automl,Model Performance Analysis,Precomputing Predictions,",explainable aifairness indicatorsautomlmodel performance analysisprecomputing predictions,data science
18,introduction_to_data_science_specialization,0.6133868103431804,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,18,python r data analysis machine learning sql data visualization,data scientist,Introduction to Data Science Specialization,Data Science,Specialization,"Data Science, Relational Database Management System (RDBMS), Cloud Databases, Python Programming, SQL, Deep Learning, Machine Learning, Big Data, Data Mining, Github, Jupyter notebooks, Rstudio, ",data science relational database management system rdbms cloud databases python programming sql deep learning machine learning big data data mining github jupyter notebooks rstudio,data science
82,machine_learning_on_google_cloud_specialization,0.19985680391699823,ECE,75,75,,IoT Developer,82,,iot developer,Machine Learning on Google Cloud Specialization,Data Science,Specialization,"Vertex AI, Machine Learning, Feature Engineering, Tensorflow, Cloud Computing, Application Programming Interfaces (API), Inclusive ML, Google Cloud Platform, Bigquery, Data Cleansing, Python Programming, Build Input Data Pipeline, ",vertex ai machine learning feature engineering tensorflow cloud computing application programming interfaces api inclusive ml google cloud platform bigquery data cleansing python programming build input data pipeline,data science
5,agile_analytics,0.33281132286375714,CS,85,95,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,5,python java c data structures algorithms git,software engineer,Agile Analytics,Computer Science,Course,"Software Development,Product Management,Agile Software Development,",software developmentproduct managementagile software development,computer science
58,learning_how_to_learn_powerful_mental_tools_to_hel,0.1972673329849895,CSIT,75,85,,DevOps Engineer,58,,devops engineer,Learning How to Learn: Powerful mental tools to help you master tough subjects,Personal Development,Course,"Test Preparation,Learning To Learn,Pomodoro Technique,Meta Learning,",test preparationlearning to learnpomodoro techniquemeta learning,personal development
62,raising_capital_credit_tech_coin_offerings_and_cro,0.1986131218002575,CSIT,85,85,,DevOps Engineer,62,,devops engineer,"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding",Business,Course,"Cryptocurrency,Credit Score,crowd-sourced lending,Logistic Regression,raising capital,",cryptocurrencycredit scorecrowdsourced lendinglogistic regressionraising capital,business
21,ibm_ai_engineering_professional_certificate,0.1976410325995674,ECE,85,95,,Signal Processing Engineer,21,,signal processing engineer,IBM AI Engineering Professional Certificate,Data Science,Professional Certificate,"SciPy and scikit-learn,Machine Learning,regression,classification,Hierarchical Clustering,Deep Learning,Artificial Neural Network,Artificial Intelligence (AI),keras,Opencv,Image Processing,Computer Vision,",scipy and scikitlearnmachine learningregressionclassificationhierarchical clusteringdeep learningartificial neural networkartificial intelligence aikerasopencvimage processingcomputer vision,data science
51,data_warehousing_for_business_intelligence_special,0.4577341075051078,IT,85,75,"SQL, Excel, Data Visualization, Python, R, Tableau, Power BI",Data Analyst,51,sql excel data visualization python r tableau power bi,data analyst,Data Warehousing for Business Intelligence Specialization,Data Science,Specialization,"Pentaho, Data Visualization (DataViz), Data Warehouse, SQL, Database (DB) Design, Entity–Relationship (E-R) Model, Database (DBMS), Extraction, Transformation And Loading (ETL), Data Integration, Data Warehousing, Materialized View, Business Intelligence, ",pentaho data visualization dataviz data warehouse sql database db design entityrelationship er model database dbms extraction transformation and loading etl data integration data warehousing materialized view business intelligence,data science
47,linux_kernel_programming_and_introduction_to_yocto,0.3158934209261114,EN,75,75,"Control Theory, MATLAB, Simulink, Signal Processing, Embedded Systems",Control Systems Engineer,47,control theory matlab simulink signal processing embedded systems,control systems engineer,Linux Kernel Programming and Introduction to Yocto Project,Computer Science,Course,"Shell Script,C Programming,Linux,Embedded Systems,",shell scriptc programminglinuxembedded systems,computer science
79,cloud_application_development_foundations_speciali,0.2373114607810027,IT,85,75,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,79,html css javascript react nodejs angular apis databases,web developer,Cloud Application Development Foundations Specialization,Information Technology,Specialization,"Devops, Python Programming, Node.Js, HTML and CSS, Cloud Applications, Cloud Native, Iaas PaaS Saas, Hybrid Multicloud, Cloud Computing, Cascading Style Sheets (CSS), HTML, Git (Software), ",devops python programming nodejs html and css cloud applications cloud native iaas paas saas hybrid multicloud cloud computing cascading style sheets css html git software,information technology
1,geographic_information_systems__gis_specialization,0.5688966235696415,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,1,python r data analysis machine learning sql data visualization,data scientist,Geographic Information Systems  (GIS) Specialization,Data Science,Specialization,"Geographic Information System (GIS), Satellite, Imagery Analysis, Model Building, spatial visualization, Spatial Analysis, Data Analysis, Data Visualization (DataViz), Software, Analytics, Workflow, Data Management, ",geographic information system gis satellite imagery analysis model building spatial visualization spatial analysis data analysis data visualization dataviz software analytics workflow data management,data science
48,evaluating_user_interfaces,0.19723446895319904,ECE,85,75,,Signal Processing Engineer,48,,signal processing engineer,Evaluating User Interfaces,Computer Science,Course,"User Research,Heuristic Evaluation,User Interface Design (UI Design),User Interface,",user researchheuristic evaluationuser interface design ui designuser interface,computer science
5,advanced_business_analytics_specialization,0.3228721092154418,CS,85,95,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,5,python java c data structures algorithms git,software engineer,Advanced Business Analytics Specialization,Business,Specialization,"Data Analysis, Data Visualization (DataViz), Mathematical Optimization, SQL, Data Model, Data Quality, Regression Analysis, Data Cleansing, Predictive Modelling, Exploratory Data Analysis, Simulation, Business Analytics, ",data analysis data visualization dataviz mathematical optimization sql data model data quality regression analysis data cleansing predictive modelling exploratory data analysis simulation business analytics,business
25,meta_backend_developer_professional_certificate,0.20527259246928026,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,25,html css javascript react nodejs angular apis databases,web developer,Meta Back-End Developer Professional Certificate,Computer Science,Professional Certificate,"Cloud Hosting,Application Programming Interfaces (API),Python Programming,Computer Programming,Django (Web Framework),Linux,Web Development,Bash (Unix Shell),Github,Version Control,MySQL,Database (DBMS),database administration,Build a data model,Design a web application,Debugging,Authentication and authorization,REST APIs,Filtering and ordering,Serializers and deserializers,Cascading Style Sheets (CSS),HTML,Production environments,JavaScript,API endpoints,Pseudocode,Algorithms,Communication,Data Structure,Computer Science,",cloud hostingapplication programming interfaces apipython programmingcomputer programmingdjango web frameworklinuxweb developmentbash unix shellgithubversion controlmysqldatabase dbmsdatabase administrationbuild a data modeldesign a web applicationdebuggingauthentication and authorizationrest apisfiltering and orderingserializers and deserializerscascading style sheets csshtmlproduction environmentsjavascriptapi endpointspseudocodealgorithmscommunicationdata structurecomputer science,computer science
26,health_data_science_foundation,0.3777812629935754,CS,85,85,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, Algorithms, Data Structures",Machine Learning Engineer,26,python machine learning deep learning tensorflow pytorch algorithms data structures,machine learning engineer,Health Data Science Foundation,Data Science,Course,"Graphs,Unsupervised Learning,Autoencoder,Deep Learning,",graphsunsupervised learningautoencoderdeep learning,data science
83,brand_management_aligning_business_brand_and_behav,0.19999795824265332,MCA,75,65,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,83,html css javascript react nodejs angular apis databases,web developer,"Brand Management: Aligning Business, Brand and Behaviour",Business,Course,"Corporate Branding,Brand Marketing,Brand Management,Brand Identity,",corporate brandingbrand marketingbrand managementbrand identity,business
65,1work_smarter_with_microsoft_excel,0.1998707256118012,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,65,html css javascript react nodejs angular apis databases,web developer,Work Smarter with Microsoft Excel,Business,Course,"Microsoft Excel,Chart,Worksheet,",microsoft excelchartworksheet,business
13,business_english_communication_skills_specializati,0.19763836142060404,CSIT,85,95,,DevOps Engineer,13,,devops engineer,Business English Communication Skills Specialization,Language Learning,Specialization,"Business Plan, English Language, Meeting, Presentation, Email Writing, Business Communication, Communication, Professional, Writing, Negotiation, Planning, Language, ",business plan english language meeting presentation email writing business communication communication professional writing negotiation planning language,language learning
85,music_production_specialization,0.1998692682372454,ECE,85,85,,IoT Developer,85,,iot developer,Music Production Specialization,Arts and Humanities,Specialization,"Audio Recording, Music, Music production, Sound Design, Audio Editing, Audio Production, Songwriting, Music recording, MIDI, Pro Tools, music editing, Music mixing, ",audio recording music music production sound design audio editing audio production songwriting music recording midi pro tools music editing music mixing,arts and humanities
22,dino_101_dinosaur_paleobiology,0.19889162006867078,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,Dino 101: Dinosaur Paleobiology,Health,Course,"Biodiversity,Biology,Evolution,Paleontology,",biodiversitybiologyevolutionpaleontology,health
